time,equity
2024-01-01 08:00:00,1000.00
2024-01-02 08:00:00,1000.00
2024-01-03 08:00:00,1021.87
2024-01-04 08:00:00,1017.47
2024-01-05 08:00:00,1034.06
2024-01-06 08:00:00,1036.52
2024-01-07 08:00:00,1027.71
2024-01-08 08:00:00,1010.30
2024-01-09 08:00:00,1011.15
2024-01-10 08:00:00,976.54
2024-01-11 08:00:00,976.54
2024-01-12 08:00:00,977.77
2024-01-13 08:00:00,977.16
2024-01-14 08:00:00,972.54
2024-01-15 08:00:00,972.54
2024-01-16 08:00:00,972.54
2024-01-17 08:00:00,972.20
2024-01-18 08:00:00,972.20
2024-01-19 08:00:00,972.20
2024-01-20 08:00:00,1184.25
2024-01-21 08:00:00,1164.83
2024-01-22 08:00:00,1212.77
2024-01-23 08:00:00,1274.36
2024-01-24 08:00:00,1232.27
2024-01-25 08:00:00,1221.05
2024-01-26 08:00:00,1213.02
2024-01-27 08:00:00,1235.31
2024-01-28 08:00:00,1255.74
2024-01-29 08:00:00,1257.05
2024-01-30 08:00:00,1253.69
2024-01-31 08:00:00,1253.69
2024-02-01 08:00:00,1240.49
2024-02-02 08:00:00,1262.19
2024-02-03 08:00:00,1261.38
2024-02-04 08:00:00,1250.10
2024-02-05 08:00:00,1251.93
2024-02-06 08:00:00,1246.56
2024-02-07 08:00:00,1226.29
2024-02-08 08:00:00,1264.29
2024-02-09 08:00:00,1300.42
2024-02-10 08:00:00,1300.77
2024-02-11 08:00:00,1302.41
2024-02-12 08:00:00,1302.41
2024-02-13 08:00:00,1295.28
2024-02-14 08:00:00,1317.03
2024-02-15 08:00:00,1325.02
2024-02-16 08:00:00,1307.68
2024-02-17 08:00:00,1344.53
2024-02-18 08:00:00,1324.38
2024-02-19 08:00:00,1324.38
2024-02-20 08:00:00,1324.38
2024-02-21 08:00:00,1304.21
2024-02-22 08:00:00,1338.81
2024-02-23 08:00:00,1339.57
2024-02-24 08:00:00,1339.57
2024-02-25 08:00:00,1351.73
2024-02-26 08:00:00,1397.40
2024-02-27 08:00:00,1412.19
2024-02-28 08:00:00,1344.82
2024-02-29 08:00:00,1295.27
2024-03-01 08:00:00,1340.03
2024-03-02 08:00:00,1238.95
2024-03-03 08:00:00,1201.24
2024-03-04 08:00:00,1146.80
2024-03-05 08:00:00,1134.05
2024-03-06 08:00:00,1111.81
2024-03-07 08:00:00,1106.74
2024-03-08 08:00:00,1102.03
2024-03-09 08:00:00,1028.18
2024-03-10 08:00:00,989.02
2024-03-11 08:00:00,1052.45
2024-03-12 08:00:00,1035.65
2024-03-13 08:00:00,1081.98
2024-03-14 08:00:00,1115.12
2024-03-15 08:00:00,1099.54
2024-03-16 08:00:00,1147.29
2024-03-17 08:00:00,1127.13
2024-03-18 08:00:00,1114.28
2024-03-19 08:00:00,1114.18
2024-03-20 08:00:00,1108.17
2024-03-21 08:00:00,1113.80
2024-03-22 08:00:00,1096.21
2024-03-23 08:00:00,1096.21
2024-03-24 08:00:00,1096.21
2024-03-25 08:00:00,1098.75
2024-03-26 08:00:00,1097.56
2024-03-27 08:00:00,1092.27
2024-03-28 08:00:00,1098.42
2024-03-29 08:00:00,1095.31
2024-03-30 08:00:00,1101.88
2024-03-31 08:00:00,1100.88
2024-04-01 08:00:00,1099.00
