time,equity
2024-01-01 08:00:00,1000.00
2024-01-02 08:00:00,1000.00
2024-01-03 08:00:00,1000.00
2024-01-04 08:00:00,1002.52
2024-01-05 08:00:00,1002.52
2024-01-06 08:00:00,982.52
2024-01-07 08:00:00,982.52
2024-01-08 08:00:00,991.62
2024-01-09 08:00:00,991.62
2024-01-10 08:00:00,991.62
2024-01-11 08:00:00,1001.04
2024-01-12 08:00:00,1025.19
2024-01-13 08:00:00,1005.19
2024-01-14 08:00:00,1005.19
2024-01-15 08:00:00,1005.19
2024-01-16 08:00:00,1005.19
2024-01-17 08:00:00,1005.19
2024-01-18 08:00:00,1005.19
2024-01-19 08:00:00,1005.19
2024-01-20 08:00:00,1005.19
2024-01-21 08:00:00,1016.87
2024-01-22 08:00:00,1032.29
2024-01-23 08:00:00,1032.29
2024-01-24 08:00:00,1032.29
2024-01-25 08:00:00,1032.29
2024-01-26 08:00:00,1037.03
2024-01-27 08:00:00,1037.03
2024-01-28 08:00:00,1037.03
2024-01-29 08:00:00,1037.03
2024-01-30 08:00:00,1037.03
2024-01-31 08:00:00,1017.03
2024-02-01 08:00:00,1042.25
2024-02-02 08:00:00,1042.25
2024-02-03 08:00:00,1042.25
2024-02-04 08:00:00,1042.25
2024-02-05 08:00:00,1042.25
2024-02-06 08:00:00,1042.25
2024-02-07 08:00:00,1042.25
2024-02-08 08:00:00,1048.60
2024-02-09 08:00:00,1048.60
2024-02-10 08:00:00,1048.60
2024-02-11 08:00:00,1048.60
2024-02-12 08:00:00,1067.89
2024-02-13 08:00:00,1067.89
2024-02-14 08:00:00,1067.89
2024-02-15 08:00:00,1067.89
2024-02-16 08:00:00,1074.64
2024-02-17 08:00:00,1077.56
2024-02-18 08:00:00,1104.08
2024-02-19 08:00:00,1113.40
2024-02-20 08:00:00,1093.40
2024-02-21 08:00:00,1053.40
2024-02-22 08:00:00,1033.40
2024-02-23 08:00:00,1040.56
2024-02-24 08:00:00,1016.26
2024-02-25 08:00:00,1016.26
2024-02-26 08:00:00,1027.68
2024-02-27 08:00:00,1037.75
2024-02-28 08:00:00,1025.18
2024-02-29 08:00:00,946.36
2024-03-01 08:00:00,906.45
2024-03-02 08:00:00,898.04
2024-03-03 08:00:00,947.32
2024-03-04 08:00:00,914.53
2024-03-05 08:00:00,949.27
2024-03-06 08:00:00,926.70
2024-03-07 08:00:00,906.70
2024-03-08 08:00:00,899.66
2024-03-09 08:00:00,879.66
2024-03-10 08:00:00,889.10
2024-03-11 08:00:00,869.10
2024-03-12 08:00:00,885.14
2024-03-13 08:00:00,825.14
2024-03-14 08:00:00,817.76
2024-03-15 08:00:00,797.76
2024-03-16 08:00:00,777.76
2024-03-17 08:00:00,777.76
2024-03-18 08:00:00,777.76
2024-03-19 08:00:00,793.76
2024-03-20 08:00:00,793.76
2024-03-21 08:00:00,793.76
2024-03-22 08:00:00,793.76
2024-03-23 08:00:00,793.76
2024-03-24 08:00:00,804.48
2024-03-25 08:00:00,804.48
2024-03-26 08:00:00,804.48
2024-03-27 08:00:00,804.48
2024-03-28 08:00:00,804.48
2024-03-29 08:00:00,804.48
2024-03-30 08:00:00,804.48
2024-03-31 08:00:00,804.48
2024-04-01 08:00:00,804.48
2024-04-02 08:00:00,804.48
2024-04-03 08:00:00,804.48
