symbol,side,entry_time,entry_price,exit_time,exit_price,amount,pnl,pnl_pct,reason,held_bars
ICXUSDT,LONG,2024-01-02 08:10:00,0.3055,2024-01-03 11:30:00,0.27495,654.6644844517185,-20.00,-10.00,STOP_LOSS,328
PEOPLEUSDT,LONG,2024-01-03 20:35:00,0.01618,2024-01-03 21:10:00,0.01615,12360.939431396786,-0.37,-0.19,TRAILING_STOP,7
CHRUSDT,LONG,2024-01-03 21:00:00,0.2635,2024-01-03 21:30:00,0.23715000000000003,759.0132827324478,-20.00,-10.00,STOP_LOSS,6
ENSUSDT,LONG,2024-01-03 21:45:00,11.619,2024-01-03 21:55:00,12.487,17.213185299939756,14.94,7.47,TRAILING_STOP,2
YGGUSDT,LONG,2024-01-03 22:05:00,0.5469,2024-01-03 22:15:00,0.49221000000000004,365.697568111172,-20.00,-10.00,STOP_LOSS,2
PEOPLEUSDT,LONG,2024-01-03 22:35:00,0.02469,2024-01-03 22:50:00,0.02453,8100.445524503848,-1.30,-0.65,TRAILING_STOP,3
PEOPLEUSDT,LONG,2024-01-03 23:15:00,0.04344,2024-01-03 23:20:00,0.06364,4604.051565377532,93.00,46.50,TRAILING_STOP,1
SLPUSDT,LONG,2024-01-03 23:40:00,0.00394,2024-01-03 23:40:00,0.003546,50761.42131979696,-20.00,-10.00,STOP_LOSS,0
POWRUSDT,LONG,2024-01-04 04:55:00,0.5772,2024-01-04 09:20:00,0.51948,346.5003465003465,-20.00,-10.00,STOP_LOSS,53
PEOPLEUSDT,LONG,2024-01-05 18:55:00,0.03292,2024-01-05 19:35:00,0.03278,6075.334143377886,-0.85,-0.43,TRAILING_STOP,8
TRBUSDT,LONG,2024-01-05 22:10:00,165.271,2024-01-05 22:30:00,148.7439,1.2101336592626657,-20.00,-10.00,STOP_LOSS,4
PEOPLEUSDT,LONG,2024-01-06 06:40:00,0.04212,2024-01-06 09:00:00,0.037908,4748.338081671415,-20.00,-10.00,STOP_LOSS,28
PEOPLEUSDT,LONG,2024-01-06 16:40:00,0.04463,2024-01-07 07:00:00,0.040167,4481.2906116961685,-20.00,-10.00,STOP_LOSS,172
PEOPLEUSDT,LONG,2024-01-07 13:10:00,0.04782,2024-01-07 15:35:00,0.0502075,4182.350480970305,9.99,4.99,TRAILING_STOP,29
RIFUSDT,LONG,2024-01-10 14:30:00,0.17703,2024-01-10 15:00:00,0.18537,1129.7520194317349,9.42,4.71,TRAILING_STOP,6
XAIUSDT,LONG,2024-01-11 07:15:00,0.6226,2024-01-11 13:55:00,0.697775,321.23353678123993,24.15,12.07,TRAILING_STOP,80
XTZUSDT,LONG,2024-01-11 21:30:00,1.147,2024-01-13 00:50:00,1.0323,174.36791630340016,-20.00,-10.00,STOP_LOSS,328
UMAUSDT,LONG,2024-01-20 00:50:00,5.032,2024-01-20 01:05:00,4.5288,39.7456279809221,-20.00,-10.00,STOP_LOSS,3
API3USDT,LONG,2024-01-20 09:15:00,2.0245,2024-01-20 09:50:00,2.142725,98.78982464806124,11.68,5.84,TRAILING_STOP,7
CTSIUSDT,LONG,2024-01-21 21:10:00,0.22,2024-01-21 23:05:00,0.25555,909.0909090909091,32.32,16.16,TRAILING_STOP,23
RLCUSDT,LONG,2024-01-21 20:45:00,2.4302,2024-01-21 23:45:00,2.18718,82.2977532713357,-20.00,-10.00,STOP_LOSS,36
ARKUSDT,LONG,2024-01-25 09:15:00,0.9287,2024-01-25 15:10:00,0.9507,215.3547970281038,4.74,2.37,TRAILING_STOP,71
OGNUSDT,LONG,2024-01-31 00:15:00,0.1851,2024-01-31 06:45:00,0.16659,1080.4970286331713,-20.00,-10.00,STOP_LOSS,78
CKBUSDT,LONG,2024-01-30 16:10:00,0.004162,2024-02-01 04:30:00,0.00470155,48053.820278712155,25.93,12.96,TRAILING_STOP,436
IDUSDT,LONG,2024-02-07 12:15:00,0.4159,2024-02-07 13:15:00,0.4291,480.884828083674,6.35,3.17,TRAILING_STOP,12
BEAMXUSDT,LONG,2024-02-10 23:45:00,0.023718,2024-02-11 18:20:00,0.026006249999999998,8432.414200185513,19.30,9.65,TRAILING_STOP,223
CKBUSDT,LONG,2024-02-15 09:00:00,0.01283,2024-02-15 10:35:00,0.013263,15588.46453624318,6.75,3.37,TRAILING_STOP,19
RIFUSDT,LONG,2024-02-15 11:10:00,0.23338,2024-02-15 19:35:00,0.2457365,856.971462850287,10.59,5.29,TRAILING_STOP,101
RIFUSDT,LONG,2024-02-16 08:55:00,0.24467,2024-02-16 09:50:00,0.220203,817.4275554828953,-20.00,-10.00,STOP_LOSS,11
GTCUSDT,LONG,2024-02-07 10:20:00,1.246,2024-02-16 22:50:00,1.38985,160.51364365971108,23.09,11.54,TRAILING_STOP,2742
LPTUSDT,LONG,2024-02-17 19:00:00,17.252,2024-02-17 20:55:00,18.417,11.59285879897983,13.51,6.75,TRAILING_STOP,23
ZENUSDT,LONG,2024-02-17 21:15:00,10.402,2024-02-17 23:05:00,11.079,19.227071716977505,13.02,6.51,TRAILING_STOP,22
IOTXUSDT,LONG,2024-02-18 13:45:00,0.06068,2024-02-18 14:20:00,0.06350750000000001,3295.9789057350035,9.32,4.66,TRAILING_STOP,7
RLCUSDT,LONG,2024-02-18 16:45:00,3.5849,2024-02-19 23:45:00,3.2264100000000004,55.78956177299227,-20.00,-10.00,STOP_LOSS,372
ALTUSDT,LONG,2024-02-20 18:55:00,0.50271,2024-02-20 23:25:00,0.452439,397.84368721529313,-20.00,-10.00,STOP_LOSS,54
RLCUSDT,LONG,2024-02-20 18:55:00,3.7915,2024-02-20 23:25:00,3.41235,52.7495714097323,-20.00,-10.00,STOP_LOSS,54
ARKMUSDT,LONG,2024-02-20 23:45:00,1.1381,2024-02-22 01:45:00,1.02429,175.73148229505318,-20.00,-10.00,STOP_LOSS,312
SPELLUSDT,LONG,2024-02-22 18:15:00,0.0009632,2024-02-22 21:20:00,0.0009977,207641.19601328904,7.16,3.58,TRAILING_STOP,37
UNIUSDT,LONG,2024-02-23 22:25:00,7.935,2024-02-23 22:30:00,9.009,25.20478890989288,27.07,13.53,TRAILING_STOP,1
DODOXUSDT,LONG,2024-02-23 23:15:00,0.219577,2024-02-23 23:30:00,0.1976193,910.8422102497074,-20.00,-10.00,STOP_LOSS,3
UNIUSDT,LONG,2024-02-23 23:30:00,12.416,2024-02-24 00:00:00,11.1744,16.10824742268041,-20.00,-10.00,STOP_LOSS,6
COMPUSDT,LONG,2024-02-23 23:40:00,73.61,2024-02-24 00:00:00,66.249,2.7170221437304716,-20.00,-10.00,STOP_LOSS,4
COTIUSDT,LONG,2024-02-25 10:25:00,0.23065,2024-02-25 17:20:00,0.207585,867.1146759158898,-20.00,-10.00,STOP_LOSS,83
XVGUSDT,LONG,2024-02-26 05:15:00,0.00555,2024-02-26 07:40:00,0.005867,36036.036036036036,11.42,5.71,TRAILING_STOP,29
GLMUSDT,LONG,2024-02-25 08:15:00,0.3901,2024-02-26 12:45:00,0.409735,512.6890540886952,10.07,5.03,TRAILING_STOP,342
