symbol,side,entry_time,entry_price,exit_time,exit_price,amount,pnl,pnl_pct,reason,held_bars
BLURUSDT,LONG,2024-01-03 20:05:00,0.5214,2024-01-03 20:05:00,0.513579,383.5826620636747,-3.00,-1.50,MR_SL,0
ENSUSDT,LONG,2024-01-03 22:05:00,12.389,2024-01-03 22:10:00,12.698724999999998,16.143352974412785,5.00,2.50,MR_TP,1
ENSUSDT,LONG,2024-01-03 23:20:00,13.282,2024-01-03 23:20:00,13.08277,15.05797319680771,-3.00,-1.50,MR_SL,0
ENSUSDT,LONG,2024-01-04 00:00:00,13.582,2024-01-04 00:00:00,13.37827,14.725371815638344,-3.00,-1.50,MR_SL,0
ENSUSDT,LONG,2024-01-04 00:40:00,12.846,2024-01-04 00:40:00,13.16715,15.569048731122528,5.00,2.50,MR_TP,0
POWRUSDT,LONG,2024-01-04 09:00:00,0.5567,2024-01-04 09:00:00,0.5483494999999999,359.25992455541586,-3.00,-1.50,MR_SL,0
POWRUSDT,LONG,2024-01-04 18:50:00,0.5636,2024-01-04 18:50:00,0.555146,354.86160397444996,-3.00,-1.50,MR_SL,0
1000RATSUSDT,LONG,2024-01-05 09:50:00,0.2511,2024-01-05 09:50:00,0.2573775,796.4954201513342,5.00,2.50,MR_TP,0
PEOPLEUSDT,LONG,2024-01-05 21:15:00,0.03273,2024-01-05 21:15:00,0.03223905,6110.601894286587,-3.00,-1.50,MR_SL,0
TRBUSDT,LONG,2024-01-05 22:35:00,145.95,2024-01-05 22:35:00,143.76074999999997,1.3703323055841043,-3.00,-1.50,MR_SL,0
POWRUSDT,LONG,2024-01-06 01:05:00,0.6986,2024-01-06 01:10:00,0.688121,286.286859433152,-3.00,-1.50,MR_SL,1
PEOPLEUSDT,LONG,2024-01-06 23:20:00,0.04188,2024-01-06 23:20:00,0.0412518,4775.549188156638,-3.00,-1.50,MR_SL,0
PEOPLEUSDT,LONG,2024-01-08 00:25:00,0.05126,2024-01-08 00:25:00,0.0504911,3901.6777214202107,-3.00,-1.50,MR_SL,0
TUSDT,LONG,2024-01-08 20:05:00,0.03197,2024-01-08 20:10:00,0.031490449999999996,6255.8648733187365,-3.00,-1.50,MR_SL,1
TUSDT,LONG,2024-01-09 09:45:00,0.03584,2024-01-09 09:45:00,0.0353024,5580.357142857143,-3.00,-1.50,MR_SL,0
SOLUSDT,LONG,2024-01-10 05:20:00,99.775,2024-01-10 05:20:00,98.27837500000001,2.0045101478326233,-3.00,-1.50,MR_SL,0
SOLUSDC,LONG,2024-01-10 05:20:00,99.726,2024-01-10 05:25:00,98.23011,2.005495056454686,-3.00,-1.50,MR_SL,1
XAIUSDT,LONG,2024-01-11 16:05:00,0.6368,2024-01-11 16:05:00,0.627248,314.07035175879395,-3.00,-1.50,MR_SL,0
PEOPLEUSDT,LONG,2024-01-12 16:35:00,0.04233,2024-01-12 16:35:00,0.04169505,4724.781478856603,-3.00,-1.50,MR_SL,0
ENSUSDT,LONG,2024-01-13 00:55:00,23.888,2024-01-13 00:55:00,24.4852,8.372404554588076,5.00,2.50,MR_TP,0
XAIUSDT,LONG,2024-01-16 08:25:00,1.0719,2024-01-16 08:25:00,1.0558215,186.58456945610595,-3.00,-1.50,MR_SL,0
TRBUSDT,LONG,2024-01-18 01:05:00,155.974,2024-01-18 01:05:00,153.63439,1.2822649928834293,-3.00,-1.50,MR_SL,0
UMAUSDT,LONG,2024-01-19 10:35:00,3.287,2024-01-19 10:35:00,3.237695,60.84575600851841,-3.00,-1.50,MR_SL,0
UMAUSDT,LONG,2024-01-20 01:10:00,4.43,2024-01-20 01:10:00,4.36355,45.146726862302486,-3.00,-1.50,MR_SL,0
UMAUSDT,LONG,2024-01-20 03:10:00,4.651,2024-01-20 03:10:00,4.767275,43.00150505267685,5.00,2.50,MR_TP,0
UMAUSDT,LONG,2024-01-20 09:40:00,4.7,2024-01-20 09:40:00,4.8175,42.5531914893617,5.00,2.50,MR_TP,0
UMAUSDT,LONG,2024-01-20 16:05:00,4.75,2024-01-20 16:30:00,4.67875,42.10526315789474,-3.00,-1.50,MR_SL,5
