time,equity
2024-01-01 08:00:00,1000.00
2024-01-02 08:00:00,1000.00
2024-01-03 08:00:00,1012.99
2024-01-04 08:00:00,1044.43
2024-01-05 08:00:00,1031.30
2024-01-06 08:00:00,1046.32
2024-01-07 08:00:00,1050.35
2024-01-08 08:00:00,1049.24
2024-01-09 08:00:00,1047.47
2024-01-10 08:00:00,1029.13
2024-01-11 08:00:00,1068.76
2024-01-12 08:00:00,1057.65
2024-01-13 08:00:00,1037.58
2024-01-14 08:00:00,1042.68
2024-01-15 08:00:00,1046.44
2024-01-16 08:00:00,1056.78
2024-01-17 08:00:00,1066.11
2024-01-18 08:00:00,1074.82
2024-01-19 08:00:00,1088.73
2024-01-20 08:00:00,1090.31
2024-01-21 08:00:00,1081.16
2024-01-22 08:00:00,1077.43
2024-01-23 08:00:00,1069.68
2024-01-24 08:00:00,1063.12
2024-01-25 08:00:00,1072.48
2024-01-26 08:00:00,1074.14
2024-01-27 08:00:00,1074.84
2024-01-28 08:00:00,1083.03
2024-01-29 08:00:00,1083.79
2024-01-30 08:00:00,1088.19
2024-01-31 08:00:00,1100.65
2024-02-01 08:00:00,1104.51
2024-02-02 08:00:00,1104.40
2024-02-03 08:00:00,1112.72
2024-02-04 08:00:00,1115.38
2024-02-05 08:00:00,1116.30
2024-02-06 08:00:00,1113.35
2024-02-07 08:00:00,1128.86
2024-02-08 08:00:00,1117.24
2024-02-09 08:00:00,1121.64
2024-02-10 08:00:00,1117.90
2024-02-11 08:00:00,1139.70
2024-02-12 08:00:00,1143.66
2024-02-13 08:00:00,1153.01
2024-02-14 08:00:00,1147.11
2024-02-15 08:00:00,1136.98
2024-02-16 08:00:00,1152.39
2024-02-17 08:00:00,1134.00
2024-02-18 08:00:00,1123.03
2024-02-19 08:00:00,1130.21
2024-02-20 08:00:00,1117.65
2024-02-21 08:00:00,1104.44
2024-02-22 08:00:00,1104.85
2024-02-23 08:00:00,1094.98
2024-02-24 08:00:00,1111.34
2024-02-25 08:00:00,1125.10
2024-02-26 08:00:00,1149.98
2024-02-27 08:00:00,1155.53
2024-02-28 08:00:00,1136.63
2024-02-29 08:00:00,1161.95
2024-03-01 08:00:00,1190.11
2024-03-02 08:00:00,1214.00
2024-03-03 08:00:00,1308.75
2024-03-04 08:00:00,1304.41
2024-03-05 08:00:00,1301.13
2024-03-06 08:00:00,1347.42
2024-03-07 08:00:00,1316.88
2024-03-08 08:00:00,1289.88
2024-03-09 08:00:00,1284.51
2024-03-10 08:00:00,1335.38
2024-03-11 08:00:00,1297.48
2024-03-12 08:00:00,1280.08
2024-03-13 08:00:00,1279.22
2024-03-14 08:00:00,1266.63
2024-03-15 08:00:00,1274.43
2024-03-16 08:00:00,1225.38
2024-03-17 08:00:00,1233.08
2024-03-18 08:00:00,1217.12
2024-03-19 08:00:00,1227.51
2024-03-20 08:00:00,1225.40
2024-03-21 08:00:00,1246.40
2024-03-22 08:00:00,1239.11
2024-03-23 08:00:00,1245.80
2024-03-24 08:00:00,1243.76
2024-03-25 08:00:00,1242.18
2024-03-26 08:00:00,1233.64
2024-03-27 08:00:00,1241.97
2024-03-28 08:00:00,1245.09
2024-03-29 08:00:00,1247.94
2024-03-30 08:00:00,1267.00
2024-03-31 08:00:00,1256.84
