time,equity
2024-01-01 08:00:00,1000.00
2024-01-02 08:00:00,1000.00
2024-01-03 08:00:00,1011.41
2024-01-04 08:00:00,1016.43
2024-01-05 08:00:00,1013.74
2024-01-06 08:00:00,1018.68
2024-01-07 08:00:00,1021.43
2024-01-08 08:00:00,1008.64
2024-01-09 08:00:00,1003.79
2024-01-10 08:00:00,991.92
2024-01-11 08:00:00,1037.63
2024-01-12 08:00:00,1022.67
2024-01-13 08:00:00,1009.75
2024-01-14 08:00:00,1013.42
2024-01-15 08:00:00,1010.36
2024-01-16 08:00:00,1018.63
2024-01-17 08:00:00,1030.31
2024-01-18 08:00:00,1043.29
2024-01-19 08:00:00,1057.62
2024-01-20 08:00:00,1090.78
2024-01-21 08:00:00,1095.01
2024-01-22 08:00:00,1088.51
2024-01-23 08:00:00,1079.20
2024-01-24 08:00:00,1066.06
2024-01-25 08:00:00,1070.50
2024-01-26 08:00:00,1071.36
2024-01-27 08:00:00,1074.23
2024-01-28 08:00:00,1085.74
2024-01-29 08:00:00,1085.81
2024-01-30 08:00:00,1087.50
2024-01-31 08:00:00,1100.89
2024-02-01 08:00:00,1104.22
2024-02-02 08:00:00,1105.58
2024-02-03 08:00:00,1118.61
2024-02-04 08:00:00,1116.98
2024-02-05 08:00:00,1119.63
2024-02-06 08:00:00,1119.88
2024-02-07 08:00:00,1119.45
2024-02-08 08:00:00,1099.89
2024-02-09 08:00:00,1104.54
2024-02-10 08:00:00,1097.62
2024-02-11 08:00:00,1116.82
2024-02-12 08:00:00,1128.19
2024-02-13 08:00:00,1140.92
2024-02-14 08:00:00,1129.65
2024-02-15 08:00:00,1132.90
2024-02-16 08:00:00,1166.16
2024-02-17 08:00:00,1153.16
2024-02-18 08:00:00,1136.80
2024-02-19 08:00:00,1123.88
2024-02-20 08:00:00,1115.42
2024-02-21 08:00:00,1128.37
2024-02-22 08:00:00,1123.98
2024-02-23 08:00:00,1108.47
2024-02-24 08:00:00,1127.41
2024-02-25 08:00:00,1155.36
2024-02-26 08:00:00,1180.54
2024-02-27 08:00:00,1185.18
2024-02-28 08:00:00,1200.39
2024-02-29 08:00:00,1231.87
2024-03-01 08:00:00,1267.23
2024-03-02 08:00:00,1311.18
2024-03-03 08:00:00,1394.84
2024-03-04 08:00:00,1391.73
2024-03-05 08:00:00,1414.97
2024-03-06 08:00:00,1471.52
2024-03-07 08:00:00,1427.83
2024-03-08 08:00:00,1421.99
2024-03-09 08:00:00,1423.31
2024-03-10 08:00:00,1467.55
2024-03-11 08:00:00,1463.50
2024-03-12 08:00:00,1432.83
2024-03-13 08:00:00,1450.60
2024-03-14 08:00:00,1444.92
2024-03-15 08:00:00,1454.10
2024-03-16 08:00:00,1430.58
2024-03-17 08:00:00,1434.20
2024-03-18 08:00:00,1438.82
2024-03-19 08:00:00,1456.12
2024-03-20 08:00:00,1455.09
2024-03-21 08:00:00,1469.86
2024-03-22 08:00:00,1468.13
2024-03-23 08:00:00,1474.87
2024-03-24 08:00:00,1469.58
2024-03-25 08:00:00,1468.20
2024-03-26 08:00:00,1474.46
2024-03-27 08:00:00,1491.78
2024-03-28 08:00:00,1495.91
2024-03-29 08:00:00,1512.61
2024-03-30 08:00:00,1522.32
2024-03-31 08:00:00,1514.16
2024-04-01 08:00:00,1539.45
