time,equity
2024-01-01 08:00:00,1000.00
2024-01-02 08:00:00,1000.00
2024-01-03 08:00:00,996.28
2024-01-04 08:00:00,1008.50
2024-01-05 08:00:00,1013.43
2024-01-06 08:00:00,1000.32
2024-01-07 08:00:00,1000.62
2024-01-08 08:00:00,999.20
2024-01-09 08:00:00,994.23
2024-01-10 08:00:00,993.23
2024-01-11 08:00:00,1017.50
2024-01-12 08:00:00,1021.76
2024-01-13 08:00:00,999.73
2024-01-14 08:00:00,997.38
2024-01-15 08:00:00,1003.54
2024-01-16 08:00:00,996.82
2024-01-17 08:00:00,997.76
2024-01-18 08:00:00,990.13
2024-01-19 08:00:00,977.66
2024-01-20 08:00:00,965.91
2024-01-21 08:00:00,966.16
2024-01-22 08:00:00,955.19
2024-01-23 08:00:00,952.61
2024-01-24 08:00:00,947.81
2024-01-25 08:00:00,956.55
2024-01-26 08:00:00,969.99
2024-01-27 08:00:00,989.93
2024-01-28 08:00:00,1001.00
2024-01-29 08:00:00,993.43
2024-01-30 08:00:00,992.67
2024-01-31 08:00:00,986.10
2024-02-01 08:00:00,990.94
2024-02-02 08:00:00,993.37
2024-02-03 08:00:00,990.60
2024-02-04 08:00:00,982.28
2024-02-05 08:00:00,982.84
2024-02-06 08:00:00,980.24
2024-02-07 08:00:00,978.29
2024-02-08 08:00:00,986.29
2024-02-09 08:00:00,997.19
2024-02-10 08:00:00,1030.74
2024-02-11 08:00:00,1032.90
2024-02-12 08:00:00,1028.73
2024-02-13 08:00:00,1039.31
2024-02-14 08:00:00,1043.57
2024-02-15 08:00:00,1077.70
2024-02-16 08:00:00,1076.77
2024-02-17 08:00:00,1093.95
2024-02-18 08:00:00,1115.18
2024-02-19 08:00:00,1123.00
2024-02-20 08:00:00,1121.61
2024-02-21 08:00:00,1123.72
2024-02-22 08:00:00,1125.71
2024-02-23 08:00:00,1163.19
2024-02-24 08:00:00,1158.88
2024-02-25 08:00:00,1214.37
2024-02-26 08:00:00,1196.14
2024-02-27 08:00:00,1211.35
2024-02-28 08:00:00,1205.78
2024-02-29 08:00:00,1213.90
2024-03-01 08:00:00,1184.99
2024-03-02 08:00:00,1207.90
2024-03-03 08:00:00,1203.41
2024-03-04 08:00:00,1166.06
2024-03-05 08:00:00,1159.45
2024-03-06 08:00:00,1169.77
2024-03-07 08:00:00,1206.26
2024-03-08 08:00:00,1206.02
2024-03-09 08:00:00,1202.16
2024-03-10 08:00:00,1208.28
2024-03-11 08:00:00,1183.53
2024-03-12 08:00:00,1183.31
2024-03-13 08:00:00,1180.53
2024-03-14 08:00:00,1197.00
2024-03-15 08:00:00,1201.73
2024-03-16 08:00:00,1198.31
2024-03-17 08:00:00,1185.64
2024-03-18 08:00:00,1191.08
2024-03-19 08:00:00,1170.54
2024-03-20 08:00:00,1166.87
2024-03-21 08:00:00,1203.74
2024-03-22 08:00:00,1197.95
2024-03-23 08:00:00,1198.14
2024-03-24 08:00:00,1188.84
2024-03-25 08:00:00,1174.20
2024-03-26 08:00:00,1165.16
2024-03-27 08:00:00,1170.77
2024-03-28 08:00:00,1160.82
2024-03-29 08:00:00,1159.03
2024-03-30 08:00:00,1161.62
2024-03-31 08:00:00,1169.52
2024-04-01 08:00:00,1161.74
2024-04-02 08:00:00,1147.43
