time,equity
2024-01-01 08:00:00,1000.00
2024-01-02 08:00:00,1000.00
2024-01-03 08:00:00,995.94
2024-01-04 08:00:00,910.73
2024-01-05 08:00:00,865.34
2024-01-06 08:00:00,855.52
2024-01-07 08:00:00,856.91
2024-01-08 08:00:00,842.92
2024-01-09 08:00:00,830.51
2024-01-10 08:00:00,729.55
2024-01-11 08:00:00,735.31
2024-01-12 08:00:00,714.72
2024-01-13 08:00:00,671.82
2024-01-14 08:00:00,661.85
2024-01-15 08:00:00,633.61
2024-01-16 08:00:00,619.21
2024-01-17 08:00:00,596.13
2024-01-18 08:00:00,596.13
2024-01-19 08:00:00,569.95
2024-01-20 08:00:00,576.79
2024-01-21 08:00:00,584.23
2024-01-22 08:00:00,564.01
2024-01-23 08:00:00,566.34
2024-01-24 08:00:00,510.86
2024-01-25 08:00:00,492.45
2024-01-26 08:00:00,500.56
2024-01-27 08:00:00,521.56
2024-01-28 08:00:00,531.84
2024-01-29 08:00:00,504.44
2024-01-30 08:00:00,492.04
2024-01-31 08:00:00,511.88
2024-02-01 08:00:00,514.52
2024-02-02 08:00:00,516.28
2024-02-03 08:00:00,516.28
2024-02-04 08:00:00,500.28
2024-02-05 08:00:00,485.27
2024-02-06 08:00:00,496.98
2024-02-07 08:00:00,482.73
2024-02-08 08:00:00,454.73
2024-02-09 08:00:00,441.20
2024-02-10 08:00:00,457.80
2024-02-11 08:00:00,469.95
2024-02-12 08:00:00,476.58
2024-02-13 08:00:00,494.41
2024-02-14 08:00:00,494.80
2024-02-15 08:00:00,498.01
2024-02-16 08:00:00,511.85
2024-02-17 08:00:00,471.13
2024-02-18 08:00:00,466.49
2024-02-19 08:00:00,437.39
2024-02-20 08:00:00,442.48
2024-02-21 08:00:00,381.43
2024-02-22 08:00:00,365.84
2024-02-23 08:00:00,362.57
2024-02-24 08:00:00,376.48
2024-02-25 08:00:00,386.19
2024-02-26 08:00:00,395.48
2024-02-27 08:00:00,273.18
2024-02-28 08:00:00,263.08
2024-02-29 08:00:00,168.99
2024-03-01 08:00:00,83.75
2024-03-02 08:00:00,61.76
2024-03-03 08:00:00,61.63
2024-03-04 08:00:00,-73.85
2024-03-05 08:00:00,-106.40
2024-03-06 08:00:00,-229.24
2024-03-07 08:00:00,-319.94
2024-03-08 08:00:00,-323.78
2024-03-09 08:00:00,-327.04
2024-03-10 08:00:00,-313.39
2024-03-11 08:00:00,-393.70
2024-03-12 08:00:00,-538.23
2024-03-13 08:00:00,-607.97
2024-03-14 08:00:00,-625.22
2024-03-15 08:00:00,-698.01
2024-03-16 08:00:00,-694.72
2024-03-17 08:00:00,-674.01
2024-03-18 08:00:00,-665.08
2024-03-19 08:00:00,-669.55
2024-03-20 08:00:00,-719.99
2024-03-21 08:00:00,-761.94
2024-03-22 08:00:00,-754.87
2024-03-23 08:00:00,-868.38
2024-03-24 08:00:00,-864.75
2024-03-25 08:00:00,-856.41
2024-03-26 08:00:00,-861.47
2024-03-27 08:00:00,-838.20
2024-03-28 08:00:00,-917.59
2024-03-29 08:00:00,-907.84
2024-03-30 08:00:00,-893.84
2024-03-31 08:00:00,-925.84
2024-04-01 08:00:00,-921.69
2024-04-02 08:00:00,-932.92
2024-04-03 08:00:00,-942.13
2024-04-04 08:00:00,-924.25
