time,equity
2024-01-01 08:00:00,1000.00
2024-01-02 08:00:00,1000.00
2024-01-03 08:00:00,1038.88
2024-01-04 08:00:00,1048.86
2024-01-05 08:00:00,1062.94
2024-01-06 08:00:00,1018.02
2024-01-07 08:00:00,1010.87
2024-01-08 08:00:00,1019.42
2024-01-09 08:00:00,1044.70
2024-01-10 08:00:00,1003.59
2024-01-11 08:00:00,1069.22
2024-01-12 08:00:00,1029.30
2024-01-13 08:00:00,1024.65
2024-01-14 08:00:00,1039.28
2024-01-15 08:00:00,1057.74
2024-01-16 08:00:00,1069.40
2024-01-17 08:00:00,1074.14
2024-01-18 08:00:00,1075.00
2024-01-19 08:00:00,1096.14
2024-01-20 08:00:00,1150.57
2024-01-21 08:00:00,1185.33
2024-01-22 08:00:00,1185.76
2024-01-23 08:00:00,1183.44
2024-01-24 08:00:00,1191.42
2024-01-25 08:00:00,1210.19
2024-01-26 08:00:00,1192.26
2024-01-27 08:00:00,1237.50
2024-01-28 08:00:00,1262.42
2024-01-29 08:00:00,1246.40
2024-01-30 08:00:00,1256.16
2024-01-31 08:00:00,1285.50
2024-02-01 08:00:00,1294.18
2024-02-02 08:00:00,1296.77
2024-02-03 08:00:00,1301.36
2024-02-04 08:00:00,1304.03
2024-02-05 08:00:00,1306.72
2024-02-06 08:00:00,1318.68
2024-02-07 08:00:00,1320.24
2024-02-08 08:00:00,1317.95
2024-02-09 08:00:00,1311.35
2024-02-10 08:00:00,1295.46
2024-02-11 08:00:00,1305.34
2024-02-12 08:00:00,1301.84
2024-02-13 08:00:00,1350.37
2024-02-14 08:00:00,1346.50
2024-02-15 08:00:00,1360.50
2024-02-16 08:00:00,1430.21
2024-02-17 08:00:00,1414.61
2024-02-18 08:00:00,1381.56
2024-02-19 08:00:00,1404.15
2024-02-20 08:00:00,1361.21
2024-02-21 08:00:00,1333.11
2024-02-22 08:00:00,1329.04
2024-02-23 08:00:00,1308.87
2024-02-24 08:00:00,1326.81
2024-02-25 08:00:00,1373.20
2024-02-26 08:00:00,1433.75
2024-02-27 08:00:00,1452.07
2024-02-28 08:00:00,1391.16
2024-02-29 08:00:00,1425.18
2024-03-01 08:00:00,1441.27
2024-03-02 08:00:00,1508.90
2024-03-03 08:00:00,1677.03
2024-03-04 08:00:00,1779.54
2024-03-05 08:00:00,1763.99
2024-03-06 08:00:00,1803.85
2024-03-07 08:00:00,1808.41
2024-03-08 08:00:00,1725.35
2024-03-09 08:00:00,1687.03
2024-03-10 08:00:00,1770.93
2024-03-11 08:00:00,1769.65
2024-03-12 08:00:00,1754.62
2024-03-13 08:00:00,1758.33
2024-03-14 08:00:00,1747.37
2024-03-15 08:00:00,1769.70
2024-03-16 08:00:00,1744.46
2024-03-17 08:00:00,1745.80
2024-03-18 08:00:00,1727.45
2024-03-19 08:00:00,1675.78
2024-03-20 08:00:00,1662.33
2024-03-21 08:00:00,1648.07
2024-03-22 08:00:00,1607.33
2024-03-23 08:00:00,1614.98
2024-03-24 08:00:00,1644.78
2024-03-25 08:00:00,1658.12
2024-03-26 08:00:00,1651.28
2024-03-27 08:00:00,1629.65
2024-03-28 08:00:00,1638.02
2024-03-29 08:00:00,1644.04
2024-03-30 08:00:00,1687.92
2024-03-31 08:00:00,1678.93
