time,equity
2024-01-01 08:00:00,1000.00
2024-01-02 08:00:00,1000.00
2024-01-03 08:00:00,1009.57
2024-01-04 08:00:00,1009.12
2024-01-05 08:00:00,989.03
2024-01-06 08:00:00,999.12
2024-01-07 08:00:00,1009.50
2024-01-08 08:00:00,1012.67
2024-01-09 08:00:00,1005.09
2024-01-10 08:00:00,980.10
2024-01-11 08:00:00,998.92
2024-01-12 08:00:00,984.40
2024-01-13 08:00:00,986.58
2024-01-14 08:00:00,984.10
2024-01-15 08:00:00,987.57
2024-01-16 08:00:00,990.07
2024-01-17 08:00:00,997.09
2024-01-18 08:00:00,994.52
2024-01-19 08:00:00,993.03
2024-01-20 08:00:00,1006.80
2024-01-21 08:00:00,1010.18
2024-01-22 08:00:00,1022.67
2024-01-23 08:00:00,1023.52
2024-01-24 08:00:00,1004.08
2024-01-25 08:00:00,1009.45
2024-01-26 08:00:00,1011.53
2024-01-27 08:00:00,1013.18
2024-01-28 08:00:00,1020.64
2024-01-29 08:00:00,1020.48
2024-01-30 08:00:00,1018.14
2024-01-31 08:00:00,1037.78
2024-02-01 08:00:00,1040.72
2024-02-02 08:00:00,1041.18
2024-02-03 08:00:00,1041.18
2024-02-04 08:00:00,1040.74
2024-02-05 08:00:00,1039.25
2024-02-06 08:00:00,1035.79
2024-02-07 08:00:00,1030.17
2024-02-08 08:00:00,1016.22
2024-02-09 08:00:00,1016.22
2024-02-10 08:00:00,1015.16
2024-02-11 08:00:00,1031.67
2024-02-12 08:00:00,1033.21
2024-02-13 08:00:00,1035.19
2024-02-14 08:00:00,1029.09
2024-02-15 08:00:00,1039.33
2024-02-16 08:00:00,1052.26
2024-02-17 08:00:00,1044.12
2024-02-18 08:00:00,1045.13
2024-02-19 08:00:00,1044.89
2024-02-20 08:00:00,1046.63
2024-02-21 08:00:00,1037.37
2024-02-22 08:00:00,1034.31
2024-02-23 08:00:00,1030.92
2024-02-24 08:00:00,1043.90
2024-02-25 08:00:00,1056.51
2024-02-26 08:00:00,1084.83
2024-02-27 08:00:00,1055.12
2024-02-28 08:00:00,1051.96
2024-02-29 08:00:00,1065.23
2024-03-01 08:00:00,1067.65
2024-03-02 08:00:00,1089.01
2024-03-03 08:00:00,1137.58
2024-03-04 08:00:00,1140.74
2024-03-05 08:00:00,1147.24
2024-03-06 08:00:00,1163.50
2024-03-07 08:00:00,1149.88
2024-03-08 08:00:00,1148.83
2024-03-09 08:00:00,1164.44
2024-03-10 08:00:00,1211.60
2024-03-11 08:00:00,1190.31
2024-03-12 08:00:00,1178.30
2024-03-13 08:00:00,1160.38
2024-03-14 08:00:00,1148.99
2024-03-15 08:00:00,1148.86
2024-03-16 08:00:00,1126.12
2024-03-17 08:00:00,1136.51
2024-03-18 08:00:00,1122.27
2024-03-19 08:00:00,1138.78
2024-03-20 08:00:00,1143.91
2024-03-21 08:00:00,1157.12
2024-03-22 08:00:00,1147.74
2024-03-23 08:00:00,1137.04
2024-03-24 08:00:00,1139.04
2024-03-25 08:00:00,1144.00
2024-03-26 08:00:00,1133.98
2024-03-27 08:00:00,1127.80
2024-03-28 08:00:00,1134.04
2024-03-29 08:00:00,1136.05
2024-03-30 08:00:00,1147.34
2024-03-31 08:00:00,1142.26
2024-04-01 08:00:00,1148.34
