time,equity
2024-01-01 08:00:00,1000.00
2024-01-02 08:00:00,1000.00
2024-01-03 08:00:00,1013.95
2024-01-04 08:00:00,1057.12
2024-01-05 08:00:00,1088.52
2024-01-06 08:00:00,1088.44
2024-01-07 08:00:00,1074.40
2024-01-08 08:00:00,1043.92
2024-01-09 08:00:00,1014.74
2024-01-10 08:00:00,954.83
2024-01-11 08:00:00,955.39
2024-01-12 08:00:00,956.62
2024-01-13 08:00:00,956.00
2024-01-14 08:00:00,955.24
2024-01-15 08:00:00,945.74
2024-01-16 08:00:00,945.74
2024-01-17 08:00:00,945.66
2024-01-18 08:00:00,936.23
2024-01-19 08:00:00,936.23
2024-01-20 08:00:00,1148.28
2024-01-21 08:00:00,1114.27
2024-01-22 08:00:00,1158.37
2024-01-23 08:00:00,1186.71
2024-01-24 08:00:00,1190.05
2024-01-25 08:00:00,1174.30
2024-01-26 08:00:00,1163.91
2024-01-27 08:00:00,1176.05
2024-01-28 08:00:00,1170.86
2024-01-29 08:00:00,1160.03
2024-01-30 08:00:00,1150.48
2024-01-31 08:00:00,1150.48
2024-02-01 08:00:00,1140.24
2024-02-02 08:00:00,1154.76
2024-02-03 08:00:00,1152.29
2024-02-04 08:00:00,1142.13
2024-02-05 08:00:00,1143.23
2024-02-06 08:00:00,1131.58
2024-02-07 08:00:00,1126.51
2024-02-08 08:00:00,1167.02
2024-02-09 08:00:00,1189.59
2024-02-10 08:00:00,1221.74
2024-02-11 08:00:00,1212.14
2024-02-12 08:00:00,1223.12
2024-02-13 08:00:00,1214.67
2024-02-14 08:00:00,1212.40
2024-02-15 08:00:00,1246.40
2024-02-16 08:00:00,1269.88
2024-02-17 08:00:00,1262.68
2024-02-18 08:00:00,1286.47
2024-02-19 08:00:00,1286.47
2024-02-20 08:00:00,1286.47
2024-02-21 08:00:00,1276.31
2024-02-22 08:00:00,1266.07
2024-02-23 08:00:00,1377.60
2024-02-24 08:00:00,1376.06
2024-02-25 08:00:00,1462.42
2024-02-26 08:00:00,1452.26
2024-02-27 08:00:00,1442.14
2024-02-28 08:00:00,1395.26
2024-02-29 08:00:00,1368.29
2024-03-01 08:00:00,1398.80
2024-03-02 08:00:00,1371.39
2024-03-03 08:00:00,1317.35
2024-03-04 08:00:00,1282.21
2024-03-05 08:00:00,1209.40
2024-03-06 08:00:00,1179.42
2024-03-07 08:00:00,1132.83
2024-03-08 08:00:00,1137.36
2024-03-09 08:00:00,1066.13
2024-03-10 08:00:00,1030.48
2024-03-11 08:00:00,1036.93
2024-03-12 08:00:00,1023.89
2024-03-13 08:00:00,1023.72
2024-03-14 08:00:00,1023.40
2024-03-15 08:00:00,986.21
2024-03-16 08:00:00,1053.94
2024-03-17 08:00:00,1043.79
2024-03-18 08:00:00,1023.40
2024-03-19 08:00:00,1008.10
2024-03-20 08:00:00,977.63
2024-03-21 08:00:00,977.55
2024-03-22 08:00:00,985.87
2024-03-23 08:00:00,985.87
2024-03-24 08:00:00,985.87
2024-03-25 08:00:00,988.41
2024-03-26 08:00:00,991.61
2024-03-27 08:00:00,983.22
2024-03-28 08:00:00,972.80
2024-03-29 08:00:00,1014.94
2024-03-30 08:00:00,1028.92
2024-03-31 08:00:00,1018.43
2024-04-01 08:00:00,1010.03
2024-04-02 08:00:00,1038.29
