time,equity
2024-01-01 08:00:00,1000.00
2024-01-02 08:00:00,1000.00
2024-01-03 08:00:00,995.99
2024-01-04 08:00:00,992.15
2024-01-05 08:00:00,1000.68
2024-01-06 08:00:00,985.34
2024-01-07 08:00:00,981.06
2024-01-08 08:00:00,992.08
2024-01-09 08:00:00,1004.01
2024-01-10 08:00:00,994.70
2024-01-11 08:00:00,1022.85
2024-01-12 08:00:00,1014.36
2024-01-13 08:00:00,973.16
2024-01-14 08:00:00,981.80
2024-01-15 08:00:00,985.80
2024-01-16 08:00:00,995.31
2024-01-17 08:00:00,994.56
2024-01-18 08:00:00,990.86
2024-01-19 08:00:00,999.25
2024-01-20 08:00:00,1013.82
2024-01-21 08:00:00,1033.94
2024-01-22 08:00:00,1028.63
2024-01-23 08:00:00,1015.02
2024-01-24 08:00:00,1026.81
2024-01-25 08:00:00,1037.01
2024-01-26 08:00:00,1030.79
2024-01-27 08:00:00,1043.63
2024-01-28 08:00:00,1055.16
2024-01-29 08:00:00,1047.11
2024-01-30 08:00:00,1056.48
2024-01-31 08:00:00,1056.18
2024-02-01 08:00:00,1064.14
2024-02-02 08:00:00,1065.58
2024-02-03 08:00:00,1066.72
2024-02-04 08:00:00,1068.68
2024-02-05 08:00:00,1069.67
2024-02-06 08:00:00,1069.90
2024-02-07 08:00:00,1078.22
2024-02-08 08:00:00,1078.06
2024-02-09 08:00:00,1072.21
2024-02-10 08:00:00,1067.59
2024-02-11 08:00:00,1069.46
2024-02-12 08:00:00,1066.52
2024-02-13 08:00:00,1089.10
2024-02-14 08:00:00,1084.79
2024-02-15 08:00:00,1078.86
2024-02-16 08:00:00,1117.96
2024-02-17 08:00:00,1116.08
2024-02-18 08:00:00,1101.56
2024-02-19 08:00:00,1105.51
2024-02-20 08:00:00,1091.84
2024-02-21 08:00:00,1098.36
2024-02-22 08:00:00,1096.99
2024-02-23 08:00:00,1108.50
2024-02-24 08:00:00,1123.14
2024-02-25 08:00:00,1153.75
2024-02-26 08:00:00,1158.57
2024-02-27 08:00:00,1160.25
2024-02-28 08:00:00,1125.89
2024-02-29 08:00:00,1167.53
2024-03-01 08:00:00,1193.04
2024-03-02 08:00:00,1220.13
2024-03-03 08:00:00,1283.69
2024-03-04 08:00:00,1320.26
2024-03-05 08:00:00,1296.48
2024-03-06 08:00:00,1366.33
2024-03-07 08:00:00,1366.15
2024-03-08 08:00:00,1322.45
2024-03-09 08:00:00,1270.44
2024-03-10 08:00:00,1308.18
2024-03-11 08:00:00,1293.80
2024-03-12 08:00:00,1268.42
2024-03-13 08:00:00,1281.01
2024-03-14 08:00:00,1266.93
2024-03-15 08:00:00,1292.05
2024-03-16 08:00:00,1278.88
2024-03-17 08:00:00,1290.48
2024-03-18 08:00:00,1268.63
2024-03-19 08:00:00,1263.33
2024-03-20 08:00:00,1257.39
2024-03-21 08:00:00,1235.21
2024-03-22 08:00:00,1237.49
2024-03-23 08:00:00,1259.34
2024-03-24 08:00:00,1268.45
2024-03-25 08:00:00,1269.55
2024-03-26 08:00:00,1279.44
2024-03-27 08:00:00,1285.10
2024-03-28 08:00:00,1288.32
2024-03-29 08:00:00,1269.78
2024-03-30 08:00:00,1305.17
2024-03-31 08:00:00,1296.24
2024-04-01 08:00:00,1303.99
